Case ID;RemainingTime[s];ElapsedTime[s];Activity;Resource;Start Timestamp;Complete Timestamp;Span;Work Order  Qty;Part Desc.;Worker ID;Report Type;Qty Completed;Qty Rejected;Qty for MRB;Rework
Case108;807120.0;172620.0;Flat Grinding - Machine 11;Machine 11 - Grinding;2012/02/29 00:00:00.000;2012/02/29 01:15:00.000;000:00;15;Bushing;ID4528;D;0;0;0;
Case108;728580.0;251160.0;Flat Grinding - Machine 11;Machine 11 - Grinding;2012/02/29 22:05:00.000;2012/02/29 23:04:00.000;000:59;15;Bushing;ID0420;D;14;0;0;
Case108;715860.0;263880.0;Lapping - Machine 1;Machine 1 - Lapping;2012/03/01 02:35:00.000;2012/03/01 03:50:00.000;000:00;15;Bushing;ID0420;D;0;0;0;
Case108;711420.0;268320.0;Lapping - Machine 1;Machine 1 - Lapping;2012/03/01 02:36:00.000;2012/03/01 03:28:00.000;000:52;15;Bushing;ID0420;D;14;0;0;
Case108;166260.0;813480.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/03/07 08:30:00.000;2012/03/07 11:16:00.000;002:46;15;Bushing;ID4385;S;0;0;0;
Case108;155820.0;823920.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/03/07 11:18:00.000;2012/03/07 14:10:00.000;002:52;15;Bushing;ID4385;D;5;0;0;
Case108;149460.0;830280.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/03/07 14:12:00.000;2012/03/07 15:56:00.000;001:44;15;Bushing;ID0420;D;4;0;0;
Case108;136620.0;843120.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/03/07 15:57:00.000;2012/03/07 19:30:00.000;003:33;15;Bushing;ID4872;D;5;0;0;
Case108;63300.0;916440.0;Final Inspection Q.C.;Quality Check 1;2012/03/08 11:00:00.000;2012/03/08 15:52:00.000;004:52;15;Bushing;ID4287;D;0;0;0;
Case108;30420.0;949320.0;Packing;Packing;2012/03/09 00:00:00.000;2012/03/09 01:00:00.000;000:00;15;Bushing;ID4820;D;14;0;0;
Case108;0.0;979740.0;Final Inspection Q.C.;Quality Check 1;2012/03/09 09:00:00.000;2012/03/09 09:27:00.000;000:27;15;Bushing;ID4287;D;14;0;0;
Case109;1753680.0;23880.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/03/04 11:14:00.000;2012/03/04 18:01:00.000;006:47;50;Electrical Contact;ID4932;S;0;0;0;
Case109;1732020.0;45540.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/03/04 17:52:00.000;2012/03/04 23:53:00.000;006:01;50;Electrical Contact;ID4167;S;2;0;0;
Case109;1731420.0;46140.0;Turning & Milling Q.C.;Quality Check 1;2012/03/05 00:00:00.000;2012/03/05 01:15:00.000;000:00;50;Electrical Contact;ID4618;D;49;0;0;
Case109;1727460.0;50100.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/03/05 00:03:00.000;2012/03/05 01:08:00.000;001:05;50;Electrical Contact;ID4529;S;1;0;0;
Case109;1707420.0;70140.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/03/05 01:09:00.000;2012/03/05 06:43:00.000;005:34;50;Electrical Contact;ID4529;D;31;0;0;
Case109;1706400.0;71160.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/03/05 06:49:00.000;2012/03/05 09:41:00.000;002:52;50;Electrical Contact;ID4932;D;16;0;0;
Case109;1696740.0;80820.0;Turning & Milling Q.C.;Quality Check 1;2012/03/05 07:00:00.000;2012/03/05 08:21:00.000;001:21;50;Electrical Contact;ID4618;D;0;0;0;
Case109;1694220.0;83340.0;Turning & Milling Q.C.;Quality Check 1;2012/03/05 10:18:00.000;2012/03/05 10:23:00.000;000:05;50;Electrical Contact;ID4618;D;0;1;0;
Case109;826440.0;951120.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/03/15 11:05:00.000;2012/03/15 11:26:00.000;000:21;50;Electrical Contact;ID0998;D;49;0;0;
Case109;326280.0;1451280.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/21 05:03:00.000;2012/03/21 06:22:00.000;001:19;50;Electrical Contact;ID4355;S;1;0;0;
Case109;324660.0;1452900.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/21 06:23:00.000;2012/03/21 06:49:00.000;000:26;50;Electrical Contact;ID4355;D;3;0;0;
Case109;305520.0;1472040.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/21 07:34:00.000;2012/03/21 12:08:00.000;004:34;50;Electrical Contact;ID4385;D;45;0;0;
Case109;170820.0;1606740.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/23 00:40:00.000;2012/03/23 01:33:00.000;000:53;50;Electrical Contact;ID4445;S;0;0;0;
Case109;161520.0;1616040.0;Round Grinding - Machine 2;Machine 2 - Round Grinding;2012/03/23 01:34:00.000;2012/03/23 04:08:00.000;002:34;50;Electrical Contact;ID4445;D;49;0;0;
Case109;137400.0;1640160.0;Final Inspection Q.C.;Quality Check 1;2012/03/23 07:25:00.000;2012/03/23 10:50:00.000;003:25;50;Electrical Contact;ID4618;D;45;4;0;
Case109;0.0;1777560.0;Packing;Packing;2012/03/25 00:00:00.000;2012/03/25 01:00:00.000;000:00;50;Electrical Contact;ID4491;D;45;0;0;
Case11;829860.0;20160.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/01/15 18:04:00.000;2012/01/15 23:40:00.000;005:36;100;Spur Gear;ID4132;S;0;0;0;
Case11;796260.0;53760.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/01/16 06:59:00.000;2012/01/16 09:49:00.000;002:50;100;Spur Gear;ID4641;D;1;0;0;
Case11;793260.0;56760.0;Turning & Milling Q.C.;Quality Check 1;2012/01/16 09:00:00.000;2012/01/16 09:54:00.000;000:54;100;Spur Gear;ID4287;D;0;0;0;
Case11;769740.0;80280.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/01/16 09:50:00.000;2012/01/16 16:22:00.000;006:32;100;Spur Gear;ID4641;D;17;0;0;
Case11;743580.0;106440.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/01/16 18:08:00.000;2012/01/16 23:38:00.000;005:30;100;Spur Gear;ID4132;D;18;0;0;
Case11;718440.0;131580.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/01/16 23:39:00.000;2012/01/17 06:37:00.000;006:58;100;Spur Gear;ID4932;D;19;0;0;
Case11;699000.0;151020.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/01/17 10:46:00.000;2012/01/17 12:01:00.000;000:00;100;Spur Gear;ID4641;D;7;0;0;
Case11;624960.0;225060.0;Turning & Milling Q.C.;Quality Check 1;2012/01/18 07:00:00.000;2012/01/18 08:38:00.000;001:38;100;Spur Gear;ID4287;D;0;0;0;
Case11;624780.0;225240.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/01/18 08:35:00.000;2012/01/18 09:50:00.000;000:00;100;Spur Gear;ID4641;D;0;0;0;
Case11;620100.0;229920.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/01/18 08:36:00.000;2012/01/18 09:56:00.000;001:20;100;Spur Gear;ID4641;S;0;0;0;
Case11;619020.0;231000.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/01/18 09:57:00.000;2012/01/18 15:32:00.000;005:35;100;Spur Gear;ID4641;D;14;0;0;
Case11;599940.0;250080.0;Turning & Milling Q.C.;Quality Check 1;2012/01/18 10:14:00.000;2012/01/18 11:29:00.000;000:00;100;Spur Gear;ID4618;D;60;0;0;
Case11;537060.0;312960.0;Turning & Milling - Machine 9;Machine 9 - Turning & Milling;2012/01/19 07:39:00.000;2012/01/19 09:00:00.000;001:21;100;Spur Gear;ID4641;S;1;0;0;
Case11;511860.0;338160.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/01/19 09:01:00.000;2012/01/19 16:00:00.000;006:59;100;Spur Gear;ID4641;D;14;0;0;
Case11;499800.0;350220.0;Turning & Milling - Machine 10;Machine 10 - Grinding;2012/01/19 16:08:00.000;2012/01/19 19:21:00.000;003:13;100;Spur Gear;ID4132;D;9;0;0;
Case11;254280.0;595740.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/01/22 15:01:00.000;2012/01/22 15:33:00.000;000:32;100;Spur Gear;ID4882;D;20;0;0;
Case11;189960.0;660060.0;Turning & Milling Q.C.;Quality Check 1;2012/01/23 09:24:00.000;2012/01/23 09:25:00.000;000:01;100;Spur Gear;ID4618;D;37;0;0;
Case11;79500.0;770520.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/01/24 14:41:00.000;2012/01/24 16:06:00.000;001:25;100;Spur Gear;ID4882;D;77;0;0;
Case11;47460.0;802560.0;Packing;Packing;2012/01/25 00:00:00.000;2012/01/25 01:00:00.000;000:00;100;Spur Gear;ID4820;D;97;0;0;
Case11;120.0;849900.0;Final Inspection Q.C.;Quality Check 1;2012/01/25 11:11:00.000;2012/01/25 14:09:00.000;002:58;100;Spur Gear;ID4618;D;97;0;0;
Case11;0.0;850020.0;Turning & Milling Q.C.;Quality Check 1;2012/01/25 14:10:00.000;2012/01/25 14:11:00.000;000:01;100;Spur Gear;ID4618;D;0;3;0;
Case110;2519580.0;9960.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/01 03:49:00.000;2012/03/01 06:35:00.000;002:46;500;Ballnut;ID4794;S;1;0;0;
Case110;2507280.0;22260.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/01 06:57:00.000;2012/03/01 12:36:00.000;005:39;500;Ballnut;ID4529;S;3;0;0;
Case110;2497920.0;31620.0;Turning & Milling Q.C.;Quality Check 1;2012/03/01 10:00:00.000;2012/03/01 11:00:00.000;001:00;500;Ballnut;ID4163;D;0;0;0;
Case110;2486520.0;43020.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/01 12:37:00.000;2012/03/01 15:46:00.000;003:09;500;Ballnut;ID4529;D;10;0;0;
Case110;2433660.0;95880.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/01 20:16:00.000;2012/03/02 06:27:00.000;010:11;500;Ballnut;ID4794;D;30;0;0;
Case110;2410860.0;118680.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/02 06:45:00.000;2012/03/02 12:47:00.000;006:02;500;Ballnut;ID4167;D;14;0;0;
Case110;2285520.0;244020.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/03 13:00:00.000;2012/03/04 00:26:00.000;011:26;500;Ballnut;ID4529;D;36;0;0;
Case110;2259720.0;269820.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/03 23:36:00.000;2012/03/04 06:46:00.000;007:10;500;Ballnut;ID4641;D;21;0;0;
Case110;2255820.0;273720.0;Turning & Milling Q.C.;Quality Check 1;2012/03/04 07:20:00.000;2012/03/04 07:51:00.000;000:31;500;Ballnut;ID4618;D;0;0;0;
Case110;2084400.0;445140.0;Turning & Milling Q.C.;Quality Check 1;2012/03/06 07:22:00.000;2012/03/06 07:29:00.000;000:07;500;Ballnut;ID4618;D;119;1;0;
Case110;2084340.0;445200.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/06 07:28:00.000;2012/03/06 07:29:00.000;000:01;500;Ballnut;ID4794;D;5;0;0;
Case110;1923060.0;606480.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/08 01:08:00.000;2012/03/08 04:17:00.000;003:09;500;Ballnut;ID4529;S;0;0;0;
Case110;1896660.0;632880.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/08 07:11:00.000;2012/03/08 11:37:00.000;004:26;500;Ballnut;ID4794;S;1;0;0;
Case110;1881360.0;648180.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/08 11:37:00.000;2012/03/08 15:52:00.000;004:15;500;Ballnut;ID4794;D;10;0;0;
Case110;1853280.0;676260.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/08 15:54:00.000;2012/03/08 23:40:00.000;007:46;500;Ballnut;ID4167;D;32;0;0;
Case110;1827480.0;702060.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/09 01:48:00.000;2012/03/09 06:51:00.000;005:03;500;Ballnut;ID4529;D;18;0;0;
Case110;1824960.0;704580.0;Turning & Milling Q.C.;Quality Check 1;2012/03/09 06:50:00.000;2012/03/09 07:32:00.000;000:42;500;Ballnut;ID4618;D;0;0;0;
Case110;1807260.0;722280.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/09 07:59:00.000;2012/03/09 12:27:00.000;004:28;500;Ballnut;ID4429;D;15;0;0;
Case110;1681320.0;848220.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/10 13:00:00.000;2012/03/11 10:54:00.000;021:54;500;Ballnut;ID4932;D;30;0;0;
Case110;1654380.0;875160.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/10 23:26:00.000;2012/03/11 06:35:00.000;007:09;500;Ballnut;ID4794;D;20;0;0;
Case110;1651560.0;877980.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/11 06:55:00.000;2012/03/11 16:09:00.000;009:14;500;Ballnut;ID4529;D;17;0;0;
Case110;1645860.0;883680.0;Turning & Milling Q.C.;Quality Check 1;2012/03/11 06:58:00.000;2012/03/11 07:42:00.000;000:44;500;Ballnut;ID4618;D;0;0;0;
Case110;1621140.0;908400.0;Turning & Milling Q.C.;Quality Check 1;2012/03/11 08:02:00.000;2012/03/11 09:17:00.000;000:00;500;Ballnut;ID4618;D;82;0;0;
Case110;1606560.0;922980.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/11 16:11:00.000;2012/03/11 20:12:00.000;004:01;500;Ballnut;ID4429;D;13;0;0;
Case110;1563600.0;965940.0;Turning & Milling Q.C.;Quality Check 1;2012/03/12 08:00:00.000;2012/03/12 08:08:00.000;000:08;500;Ballnut;ID4618;D;0;3;0;
Case110;1558800.0;970740.0;Turning & Milling Q.C.;Quality Check 1;2012/03/12 08:13:00.000;2012/03/12 09:28:00.000;000:00;500;Ballnut;ID4618;D;36;0;0;
Case110;1558500.0;971040.0;Turning & Milling Q.C.;Quality Check 1;2012/03/12 09:28:00.000;2012/03/12 09:33:00.000;000:05;500;Ballnut;ID4618;D;0;3;0;
Case110;1222860.0;1306680.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/15 23:10:00.000;2012/03/16 06:47:00.000;007:37;500;Ballnut;ID4794;S;4;0;0;
Case110;1221300.0;1308240.0;Turning & Milling Q.C.;Quality Check 1;2012/03/16 06:58:00.000;2012/03/16 08:32:00.000;001:34;500;Ballnut;ID4618;D;0;0;0;
Case110;1201140.0;1328400.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/16 07:13:00.000;2012/03/16 12:49:00.000;005:36;500;Ballnut;ID4529;D;19;0;0;
Case110;1074840.0;1454700.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/17 13:24:00.000;2012/03/18 11:30:00.000;022:06;500;Ballnut;ID4932;D;36;0;0;
Case110;1033080.0;1496460.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/17 23:54:00.000;2012/03/18 02:26:00.000;002:32;500;Ballnut;ID4641;D;14;0;0;
Case110;930120.0;1599420.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/03/19 12:29:00.000;2012/03/19 16:06:00.000;003:37;500;Ballnut;ID0998;D;141;0;0;
Case110;924300.0;1605240.0;Flat Grinding - Machine 11;Machine 11 - Grinding;2012/03/19 16:24:00.000;2012/03/19 17:43:00.000;001:19;500;Ballnut;ID4528;D;20;0;0;
Case110;906960.0;1622580.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/03/19 21:29:00.000;2012/03/19 22:32:00.000;001:03;500;Ballnut;ID0997;D;0;0;0;
Case110;875520.0;1654020.0;Turning & Milling Q.C.;Quality Check 1;2012/03/20 06:52:00.000;2012/03/20 09:44:00.000;002:52;500;Ballnut;ID4618;D;0;0;0;
Case110;866520.0;1663020.0;Flat Grinding - Machine 11;Machine 11 - Grinding;2012/03/20 07:16:00.000;2012/03/20 12:13:00.000;004:57;500;Ballnut;ID4528;D;91;0;0;
Case110;858600.0;1670940.0;Lapping - Machine 1;Machine 1 - Lapping;2012/03/20 09:46:00.000;2012/03/20 11:58:00.000;002:12;500;Ballnut;ID0998;D;20;0;0;
Case110;855780.0;1673760.0;Turning & Milling Q.C.;Quality Check 1;2012/03/20 11:36:00.000;2012/03/20 12:51:00.000;000:00;500;Ballnut;ID4618;D;72;0;0;
Case110;852420.0;1677120.0;Turning & Milling Q.C.;Quality Check 1;2012/03/20 12:45:00.000;2012/03/20 13:41:00.000;000:56;500;Ballnut;ID4618;D;0;1;0;
Case110;687480.0;1842060.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/22 07:33:00.000;2012/03/22 11:51:00.000;004:18;500;Ballnut;ID4794;S;1;0;0;
Case110;686220.0;1843320.0;Turning & Milling Q.C.;Quality Check 1;2012/03/22 11:30:00.000;2012/03/22 11:46:00.000;000:16;500;Ballnut;ID4618;D;0;0;0;
Case110;684780.0;1844760.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/22 11:51:00.000;2012/03/22 13:30:00.000;001:39;500;Ballnut;ID4794;D;3;0;0;
Case110;679560.0;1849980.0;Lapping - Machine 1;Machine 1 - Lapping;2012/03/22 12:15:00.000;2012/03/22 14:33:00.000;002:18;500;Ballnut;ID4718;D;0;0;0;
Case110;669960.0;1859580.0;Lapping - Machine 1;Machine 1 - Lapping;2012/03/22 13:42:00.000;2012/03/22 16:22:00.000;002:40;500;Ballnut;ID0998;D;80;0;0;
Case110;669480.0;1860060.0;Flat Grinding - Machine 11;Machine 11 - Grinding;2012/03/22 16:22:00.000;2012/03/22 17:37:00.000;000:00;500;Ballnut;ID0998;D;30;0;0;
Case110;644280.0;1885260.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/22 16:30:00.000;2012/03/22 23:30:00.000;007:00;500;Ballnut;ID4794;D;20;0;0;
Case110;637980.0;1891560.0;Lapping - Machine 1;Machine 1 - Lapping;2012/03/23 00:00:00.000;2012/03/23 01:15:00.000;000:00;500;Ballnut;ID4882;D;0;0;0;
Case110;616560.0;1912980.0;Turning & Milling Q.C.;Quality Check 1;2012/03/23 07:03:00.000;2012/03/23 07:24:00.000;000:21;500;Ballnut;ID4618;D;0;0;0;
Case110;600600.0;1928940.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/23 07:12:00.000;2012/03/23 12:42:00.000;005:30;500;Ballnut;ID4794;D;20;0;0;
Case110;596760.0;1932780.0;Lapping - Machine 1;Machine 1 - Lapping;2012/03/23 11:38:00.000;2012/03/23 11:39:00.000;000:01;500;Ballnut;ID0998;D;41;0;0;
Case110;530880.0;1998660.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/23 20:59:00.000;2012/03/24 07:00:00.000;010:01;500;Ballnut;ID4167;D;21;0;0;
Case110;473820.0;2055720.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/24 13:33:00.000;2012/03/25 12:58:00.000;023:25;500;Ballnut;ID4932;D;50;0;0;
Case110;423000.0;2106540.0;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;2012/03/24 22:51:00.000;2012/03/25 03:35:00.000;004:44;500;Ballnut;ID4794;D;10;0;0;
Case110;378780.0;2150760.0;Lapping - Machine 1;Machine 1 - Lapping;2012/03/26 00:00:00.000;2012/03/26 01:15:00.000;000:00;500;Ballnut;ID4882;D;0;0;0;
Case110;357120.0;2172420.0;Laser Marking - Machine 7;Machine 7- Laser Marking;2012/03/26 07:03:00.000;2012/03/26 07:16:00.000;000:13;500;Ballnut;ID4882;D;96;0;0;
Case110;292380.0;2237160.0;Lapping - Machine 1;Machine 1 - Lapping;2012/03/27 00:00:00.000;2012/03/27 01:15:00.000;000:00;500;Ballnut;ID4882;D;0;0;0;
Case110;175200.0;2354340.0;Turning & Milling Q.C.;Quality Check 1;2012/03/28 09:47:00.000;2012/03/28 09:48:00.000;000:01;500;Ballnut;ID4618;D;148;0;0;
Case110;160380.0;2369160.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/03/28 13:07:00.000;2012/03/28 13:55:00.000;000:48;500;Ballnut;ID4445;S;0;0;0;
Case110;153060.0;2376480.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/03/28 14:13:00.000;2012/03/28 15:57:00.000;001:44;500;Ballnut;ID4872;D;15;0;0;
Case110;137940.0;2391600.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/03/28 16:01:00.000;2012/03/28 20:12:00.000;004:11;500;Ballnut;ID4528;D;39;0;0;
Case110;124080.0;2405460.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/03/28 20:09:00.000;2012/03/29 05:26:00.000;009:17;500;Ballnut;ID0420;D;83;0;0;
Case110;120480.0;2409060.0;Packing;Packing;2012/03/29 00:00:00.000;2012/03/29 01:00:00.000;000:00;500;Ballnut;ID4820;D;60;0;0;
Case110;104520.0;2425020.0;Packing;Packing;2012/03/29 00:00:00.000;2012/03/29 01:00:00.000;000:00;500;Ballnut;ID4820;D;30;0;0;
Case110;99480.0;2430060.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/03/29 05:30:00.000;2012/03/29 06:50:00.000;001:20;500;Ballnut;ID4445;D;15;0;0;
Case110;94140.0;2435400.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/03/29 06:59:00.000;2012/03/29 09:58:00.000;002:59;500;Ballnut;ID4872;D;22;0;0;
Case110;94020.0;2435520.0;Flat Grinding - Machine 11;Machine 11 - Grinding;2012/03/29 08:19:00.000;2012/03/29 08:20:00.000;000:01;500;Ballnut;ID0998;D;96;0;0;
Case110;89520.0;2440020.0;Lapping - Machine 1;Machine 1 - Lapping;2012/03/29 08:21:00.000;2012/03/29 09:36:00.000;000:00;500;Ballnut;ID0998;D;96;0;0;
Case110;86340.0;2443200.0;Final Inspection Q.C.;Quality Check 1;2012/03/29 09:20:00.000;2012/03/29 10:29:00.000;001:09;500;Ballnut;ID4618;D;90;0;0;
Case110;67500.0;2462040.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/03/29 10:39:00.000;2012/03/29 15:43:00.000;005:04;500;Ballnut;ID4445;D;45;0;0;
Case110;59700.0;2469840.0;Round Grinding - Machine 3;Machine 3 - Round Grinding;2012/03/29 15:59:00.000;2012/03/29 17:53:00.000;001:54;500;Ballnut;ID4528;D;18;0;0;
Case110;34080.0;2495460.0;Packing;Packing;2012/03/30 00:00:00.000;2012/03/30 01:00:00.000;000:00;500;Ballnut;ID4491;D;140;0;0;
Case110;0.0;2529540.0;Final Inspection Q.C.;Quality Check 1;2012/03/30 07:21:00.000;2012/03/30 10:28:00.000;003:07;500;Ballnut;ID4618;D;140;0;0;
Case111;1320180.0;10980.0;Turning - Machine 4;Machine 4 - Turning & Milling;2012/03/12 21:10:00.000;2012/03/13 00:13:00.000;003:03;300;Cable Head;ID4932;S;1;0;0;
Case111;1297020.0;34140.0;Turning - Machine 4;Machine 4 - Turning & Milling;2012/03/13 00:13:00.000;2012/03/13 06:39:00.000;006:26;300;Cable Head;ID4932;D;55;0;0;
Case111;1262760.0;68400.0;Turning - Machine 4;Machine 4 - Turning & Milling;2012/03/13 07:10:00.000;2012/03/13 16:10:00.000;009:00;300;Cable Head;ID4167;D;83;0;0;
Case111;1250040.0;81120.0;Turning - Machine 4;Machine 4 - Turning & Milling;2012/03/13 16:14:00.000;2012/03/13 19:42:00.000;003:28;300;Cable Head;ID4429;D;34;0;0;
Case111;1210260.0;120900.0;Turning - Machine 4;Machine 4 - Turning & Milling;2012/03/13 19:44:00.000;2012/03/14 06:45:00.000;011:01;300;Cable Head;ID4932;D;100;0;0;
Case111;1195020.0;136140.0;Turning - Machine 4;Machine 4 - Turning & Milling;2012/03/14 06:58:00.000;2012/03/14 10:59:00.000;004:01;300;Cable Head;ID4167;D;27;0;0;
Case111;1180260.0;150900.0;Turning Q.C.;Quality Check 1;2012/03/14 13:50:00.000;2012/03/14 15:05:00.000;000:00;300;Cable Head;ID4493;D;300;0;0;
Case111;479160.0;852000.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/03/22 11:14:00.000;2012/03/22 17:50:00.000;006:36;300;Cable Head;ID4932;S;1;0;0;
Case111;431760.0;899400.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/03/22 20:00:00.000;2012/03/23 07:00:00.000;011:00;300;Cable Head;ID4167;D;46;0;0;
Case111;431220.0;899940.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/03/23 07:00:00.000;2012/03/23 12:41:00.000;005:41;300;Cable Head;ID4794;D;20;0;0;
Case111;411300.0;919860.0;Turning - Machine 4;Machine 4 - Turning & Milling;2012/03/23 07:09:00.000;2012/03/23 12:41:00.000;005:32;300;Cable Head;ID4794;D;0;0;0;
Case111;320700.0;1010460.0;Turning - Machine 4;Machine 4 - Turning & Milling;2012/03/24 06:31:00.000;2012/03/24 15:53:00.000;009:22;300;Cable Head;ID4932;D;0;0;0;
Case111;313380.0;1017780.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/03/24 13:51:00.000;2012/03/24 15:52:00.000;026:01;300;Cable Head;ID4932;D;65;0;0;
Case111;259860.0;1071300.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/03/24 22:52:00.000;2012/03/25 06:45:00.000;007:53;300;Cable Head;ID4794;D;25;0;0;
Case111;228240.0;1102920.0;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;2012/03/25 07:06:00.000;2012/03/25 15:32:00.000;008:26;300;Cable Head;ID4167;D;53;0;0;
